ngram,count,percentage
cwe,52511930,0.0008727445839406747
oef,52508291,0.0008726841040165707
umw,52470701,0.0008720593608599141
ryk,52431412,0.0008714063804427318
mnu,52392338,0.0008707569733104307
mns,52353162,0.0008701058709453023
sok,52236743,0.0008681709953519315
teq,52219587,0.0008678858638383482
mcg,52219528,0.0008678848832624972
tih,52192857,0.0008674416131180121
wmi,52169699,0.0008670567287864917
wws,52160004,0.0008668955985682479
apb,52145695,0.0008666577839944623
bek,52076463,0.0008655071530228834
xen,52031329,0.0008647570291167239
cex,52015348,0.0008644914260205141
hva,52008905,0.0008643843438135882
inx,51905832,0.0008626712778017217
asq,51868524,0.0008620512214652348
koo,51850367,0.0008617494534020421
ncc,51840306,0.0008615822402895355
csg,51833178,0.0008614637734307792
xcu,51825283,0.0008613325590859587
wsg,51813419,0.0008611353802402399
iei,51708849,0.0008593974341936429
uev,51659185,0.0008585720220060345
eii,51656039,0.0008585197357072624
akh,51626907,0.0008580355639158361
aap,51603552,0.0008576474054581687
ouu,51596784,0.0008575349217740971
csb,51591849,0.0008574529024211284
sgs,51556788,0.0008568701910666314
cfa,51541940,0.0008566234183507485
xor,51508448,0.000856066783665919
ynn,51397808,0.0008542279546461669
mms,51339376,0.0008532568189151277
raj,51332905,0.0008531492713501709
kby,51305638,0.000852696095727597
jpg,51270033,0.0008521043431313545
jee,51262235,0.0008519747409197129
peu,51153262,0.0008501636173227366
oer,51153234,0.0008501631519647056
cwa,51131579,0.0008498032473874935
mib,51079637,0.0008489399750000752
tii,51052300,0.0008484856359824237
yak,51010041,0.000847783294374093
ghh,50903317,0.0008460095489989661
csl,50863202,0.0008453428405198685
uiz,50840521,0.0008449658838948052
osk,50835837,0.0008448880361441859
evr,50834471,0.0008448653333202435
ogf,50821396,0.0008446480277396828
mci,50679830,0.0008422952107746589
yaw,50655026,0.0008418829700388858
ghz,50642563,0.0008416758358552888
vre,50626380,0.0008414068755332835
hja,50492510,0.0008391819655470739
kov,50455469,0.0008385663467318115
aam,50413238,0.0008378644704815117
drs,50403148,0.0008376967753910446
xus,50374834,0.0008372261987020961
cyf,50371443,0.0008371698405205525
pga,50368589,0.0008371224072412468
bfo,50342856,0.0008366947265908014
hjo,50341161,0.0008366665558099944
wwt,50288764,0.000835795721354572
skb,50271164,0.0008355032105922107
nzi,50247295,0.000835106509490688
lao,50239138,0.0008349709407242914
fug,50218376,0.0008346258777442835
ubd,50163790,0.0008337186622627921
okw,50145114,0.0008334082684560957
llj,50121730,0.0008330196280204676
buk,50119170,0.0008329770810004879
unj,50087167,0.0008324451933909513
fdr,50081617,0.0008323529527812294
aku,50066622,0.0008321037369356836
iav,50015445,0.0008312531787944701
kaz,49995536,0.0008309222926144788
tcy,49964516,0.0008304067423958172
oxa,49913694,0.0008295620843296401
oxs,49907147,0.0008294532736500276
nkm,49875952,0.0008289348149436723
uks,49839172,0.0008283235339300562
ysn,49828314,0.0008281430747335948
rcs,49713112,0.0008262284255946443
cpe,49700947,0.0008260262441500918
cay,49652621,0.0008252230694283949
khi,49648851,0.0008251604122935029
afg,49573744,0.0008239121392350562
cna,49511342,0.000822875022383189
kgo,49511102,0.0008228710336000658
akn,49481555,0.0008223799645378224
kvi,49414366,0.000821263288082579
mav,49391937,0.000820890519679795
ntk,49257297,0.0008186528123477323
csw,49180295,0.0008173730445225428
dyp,49160546,0.0008170448175313001
mfe,49129456,0.000816528103917561
yog,49077567,0.0008156657123864157
exw,49044702,0.0008151194983974951
usv,49027937,0.0008148408652764165
tcp,49016278,0.0008146470935162819
xtn,49014102,0.0008146109285492991
kga,49006562,0.0008144856142795148
ltl,48954338,0.0008136176550719268
uby,48931934,0.0008132453021673847
vam,48917685,0.00081300848478938
wig,48912092,0.0008129155295226819
yef,48889287,0.0008125365120263384
apd,48885827,0.000812479007069647
ghf,48851651,0.0008119110043529166
lyj,48841792,0.0008117471484662053
wbi,48831051,0.0008115686338015166
yje,48816808,0.0008113319161430898
cgi,48796413,0.0008109929526772742
wfa,48793991,0.0008109526992075901
uyo,48736642,0.0008099995628603942
dyh,48734292,0.000809960506025647
hud,48682750,0.0008091038816101005
vak,48658918,0.0008087077954459761
pcl,48645885,0.0008084911879024618
mfu,48543011,0.0008067814292566013
pyi,48504247,0.0008061371743025009
ifh,48467322,0.0008055234833990812
ftf,48441283,0.0008050907170501537
tiw,48407192,0.0008045241270274462
bof,48404017,0.0008044713587507135
mju,48399403,0.0008043946743951716
gsr,48315789,0.0008030050155949407
hok,48311955,0.000802941294784549
xtc,48310122,0.0008029108304534462
rij,48299891,0.0008027407919528941
aju,48262290,0.0008021158659770111
fja,48261138,0.0008020967198180202
fye,48247288,0.0008018665337919575
xtf,48225839,0.0008015100529202596
fbl,48197978,0.0008010470050594559
toq,48197366,0.000801036833662492
imd,48196848,0.0008010282245389179
nyu,48134224,0.000799987418062662
fci,48123914,0.0007998160665876651
ehr,48099165,0.0007994047399480245
pwe,48074565,0.000798995889677906
okr,48066906,0.00079886859763649
gva,48050471,0.0007985954490922055
bss,47925261,0.0007965144676970213
uji,47825187,0.000794851244854264
vap,47814114,0.0007946672123729216
wwc,47807226,0.0007945527342972884
ipv,47783572,0.000794159606480647
mcr,47764468,0.0007938420993440476
wbr,47708387,0.0007929100370676854
rnr,47693061,0.0007926553200254156
kii,47676220,0.0007923754237896812
yob,47661809,0.0007921359139830684
gyf,47560786,0.0007904569188270451
bne,47430005,0.0007882833478036159
gut,47357605,0.0007870800648948119
keg,47350964,0.0007869696919418095
bda,47346334,0.0007868927416673931
vdp,47327755,0.0007865839599938754
hym,47326836,0.0007865686862784998
ltp,47314580,0.0007863649924203465
olh,47267108,0.0007855760111185962
rii,47228080,0.0007849273685030602
csr,47225868,0.000784890605218609
uac,47204698,0.0007845387613072915
aia,47183092,0.0007841796711066339
unh,47135346,0.0007833861359441512
iia,47132442,0.0007833378716683617
nkh,47122498,0.0007831726030876275
rnl,47119599,0.0007831244219114863
ieh,47090398,0.000782639103344912
ogb,47086585,0.0007825757315530436
gki,47085481,0.0007825573831506773
wnr,47054466,0.0007820419160316643
ooh,47025686,0.000781563594455485
lfw,47015378,0.0007813922762203475
ffc,46944695,0.0007802175297308035
hms,46923727,0.0007798690430452814
ghm,46907666,0.0007796021103546973
ymy,46900801,0.0007794880145374466
cbe,46884894,0.0007792236413160332
nlu,46860138,0.0007788121983368846
imh,46851354,0.0007786662088745789
kau,46818893,0.0007781267093372492
ewv,46802837,0.0007778598597463132
fqu,46721867,0.0007765141440401552
gyn,46710299,0.0007763218846936214
hao,46687061,0.0007759356707677266
cdc,46676673,0.0007757630229382146
xfr,46659373,0.0007754754981547574
gdr,46618712,0.0007747997151940548
bti,46597782,0.0007744518600658607
cph,46596636,0.0007744328136264477
gfl,46594031,0.0007743895187096324
wie,46581106,0.0007741747061185233
cic,46519779,0.0007731554556910619
fef,46491872,0.0007726916433134928
uof,46469830,0.0007723253068234949
lyk,46455299,0.0007720838026253205
umh,46433400,0.0007717198427852666
tps,46377238,0.0007707864342946003
aio,46335846,0.0007700985021653018
dlu,46299309,0.0007694912597945979
pog,46259759,0.0007688339415757693
cae,46251046,0.0007686891321284707
ncs,46120900,0.0007665261147603881
mae,46103602,0.0007662386232167902
hrs,46061726,0.0007655426470415267
kph,46049863,0.0007653454848157376
ofq,46001961,0.0007645493569442248
oyc,45999619,0.0007645104330689152
tuv,45952005,0.0007637190917371502
upn,45936179,0.0007634560647300407
cyd,45934490,0.0007634279936688116
oei,45921597,0.0007632137129154526
uon,45921120,0.0007632057852089955
byy,45918525,0.0007631626564914768
onx,45915257,0.0007631083425612839
dsv,45911088,0.0007630390540744495
diz,45909916,0.0007630195755168649
kol,45907581,0.0007629807679810631
jui,45889415,0.0007626788503385033
wgo,45882372,0.0007625617961737697
ppc,45881319,0.0007625442953878172
jua,45806494,0.0007613007091495402
ueg,45797109,0.0007611447311094971
iaz,45646608,0.000758643415072786
axs,45621644,0.000758228515148264
ffy,45540318,0.00075687688274714
mri,45523644,0.0007565997620396622
fve,45460914,0.0007555571938508602
evu,45435214,0.0007551300616580941
xil,45412423,0.000754751276840766
lpm,45411237,0.0007547315656041661
cva,45403773,0.0007546075144490374
hez,45370112,0.000754048070996092
ogp,45363868,0.0007539442961551725
pdt,45342326,0.0007535862696300144
pfa,45331643,0.0007534087189212471
ezu,45319118,0.00075320055430201
gwr,45242271,0.0007519233625659209
axc,45168043,0.0007506896984256627
naz,45159903,0.0007505544121980707
rlf,45129393,0.0007500473381435457
gsd,45118827,0.0007498717319665509
mcs,45114716,0.000749803407435638
kaw,45107180,0.0007496781596455724
xga,45067999,0.0007490269741807957
opn,45054627,0.0007488047324811199
yos,45046463,0.0007486690473752155
wnd,45034644,0.0007484726164263321
lir,45028657,0.0007483731129073404
eyu,45015403,0.0007481528323593668
uum,44988739,0.0007477096785543896
mif,44972833,0.0007474453219529058
ysr,44930384,0.0007467398225579359
aet,44918190,0.0007465371591354227
iml,44874958,0.0007458186463355137
xde,44803579,0.0007446323323749128
smc,44778816,0.0007442207730562566
kaa,44760159,0.0007439106950282241
zim,44757543,0.0007438672172921821
exl,44755761,0.0007438376005774931
vii,44750000,0.0007437418531626089
nkj,44748279,0.0007437132502636303
sej,44682518,0.0007426203070679694
iak,44667194,0.000742365623265559
ssv,44657316,0.0007422014516001838
fjo,44609465,0.0007414061713450847
ltf,44544870,0.0007403326069874302
yol,44529807,0.0007400822609866663
ahm,44504186,0.0007396564417683449
kfu,44480239,0.0007392584443123072
luk,44477013,0.0007392048284191608
axt,44405924,0.0007380233342381669
sao,44393916,0.0007378237621225742
mve,44364026,0.0007373269924244505
ccd,44317983,0.0007365617610022123
gnp,44302305,0.0007363011937446953
tvc,44298953,0.0007362454837404092
mhz,44223295,0.0007349880531007092
bwe,44211735,0.0007347959267136129
wam,44192907,0.0007344830066776052
psd,44178000,0.0007342352533858712
rfc,44158761,0.0007339155025587651
kyp,44138610,0.0007335805943557913
rmr,44126924,0.0007333863738575553
exg,44095656,0.0007328667018963333
yuk,44026068,0.0007317101542297886
bsb,43974824,0.0007308584825532864
eue,43957793,0.000730575428530913
stq,43956737,0.0007305578778851713
epy,43933364,0.0007301694202687698
vbu,43930417,0.0007301204413360039
igc,43875100,0.0007292010766859169
cms,43863934,0.0007290154985511143
cua,43844085,0.0007286856095669038
yai,43784972,0.000727703155663753
paw,43744736,0.0007270344361731641
apm,43740157,0.0007269583335151611
paa,43688158,0.000726094113791751
oxo,43680879,0.0007259731373236131
aab,43659360,0.0007256154930568375
srb,43580296,0.0007243014549366488
skm,43566662,0.000724074858815397
zra,43514173,0.0007232024953264439
olr,43496648,0.0007229112310588086
zus,43489979,0.0007228003927477753
rir,43465278,0.0007223898638647592
tje,43404725,0.0007213834772628698
ghn,43331762,0.0007201708373336562
pms,43331637,0.0007201687598424463
zio,43287086,0.00071942832535529
sxp,43282599,0.0007193537517308175
abd,43280713,0.0007193224065434417
pcr,43247342,0.0007187677828701034
wpi,43232963,0.0007185288049012402
cao,43219075,0.0007182979873178499
wiv,43120280,0.0007166560213651527
ibc,43117378,0.0007166077903292225
ccc,43090938,0.0007161683593884935
nzo,42961218,0.0007140124221104542
noy,42955237,0.0007139130183110406
psr,42878249,0.0007126334831648666
ukk,42876415,0.0007126030022138343
ftd,42862530,0.0007123722344902327
haa,42860042,0.0007123308841051899
mue,42844179,0.0007120672421606823
aup,42826733,0.0007117772908674918
ddv,42791700,0.0007111950448710259
bpo,42753760,0.0007105644847389815
kfl,42705440,0.0007097614097368627
gry,42699685,0.0007096657620415564
ttc,42656961,0.0007089556921659248
kbl,42554909,0.0007072595951022611
mcn,42526720,0.0007067910959045225
hup,42506639,0.0007064573510966262
nkd,42451897,0.0007055475429061049
psl,42433121,0.0007052354871064406
wsx,42424928,0.0007050993200225755
ueh,42359268,0.0007040080554398122
ghq,42279839,0.0007026879510452904
vro,42276863,0.0007026384901345639
kya,42223190,0.0007017464486488701
aip,42199901,0.0007013593871065616
jai,42198927,0.0007013431992950537
zco,42163096,0.0007007476905947035
lhu,42098920,0.0006996810899875847
cdt,42074525,0.0006992756468030506
ugm,41999781,0.0006980334067790778
ugb,41994380,0.0006979436425388782
exx,41986298,0.0006978093202672076
rsj,41983588,0.0006977642802577759
vde,41948544,0.0006971818514420836
rlt,41937353,0.000696995857809039
odv,41909711,0.0006965364497128352
bop,41900343,0.0006963807542115966
tgl,41871235,0.0006958969812984825
caw,41847138,0.0006954964908529929
ksr,41832454,0.0006952524438055774
yms,41826726,0.0006951572448483727
ahs,41811007,0.0006948959961737388
chk,41782642,0.0006944245718683767
hko,41742928,0.0006937645279810805
uva,41733718,0.0006936114584287314
woy,41674311,0.0006926241182662547
xht,41668651,0.0006925300494642681
cct,41667311,0.0006925077787584973
okh,41581989,0.0006910897331183736
kok,41576337,0.0006909957972758244
tlu,41571199,0.0006909104040771306
vdv,41563333,0.0006907796717102708
pya,41545829,0.0006904887564611589
suz,41527782,0.0006901888165902309
arq,41527251,0.000690179991407571
wpe,41494546,0.0006896364366073994
mio,41469445,0.0006892192597525114
tkb,41460316,0.0006890675364144663
mdr,41433023,0.0006886139286737206
zie,41415419,0.0006883213514316407
ntx,41389525,0.0006878909949725168
fpi,41308734,0.0006865482542337713
exd,41287762,0.0006861997010685306
ncd,41162876,0.0006841241045305626
mup,41027070,0.0006818670183604933
ioe,41023860,0.0006818136683862218
uko,40984716,0.0006811630978588431
ddc,40957094,0.0006807040221612328
hij,40946522,0.00068052831626466
cah,40945368,0.0006805091368658097
pfl,40933418,0.0006803105287061384
ocy,40924689,0.000680165453339965
pev,40845163,0.0006788437368122642
aex,40843952,0.0006788236100774222
bbs,40788194,0.0006778969160383465
etz,40704968,0.0006765137057708312
fuj,40660373,0.0006757725400067688
ixs,40659923,0.000675765061038413
eht,40655053,0.0006756841219808734
tuk,40544968,0.0006738545170220933
mls,40496789,0.0006730537854300593
hsm,40474784,0.0006726880638774595
auf,40448506,0.0006722513253653387
aub,40442535,0.0006721520877652217
uak,40421348,0.0006717999613150998
gsn,40416070,0.0006717122413262507
hyw,40370175,0.000670949469653605
weu,40322488,0.0006701569150669735
piz,40321876,0.0006701467436700095
ozo,40282906,0.000669499065010395
sww,40278005,0.0006694176107350352
gsg,40265347,0.0006692072356651507
epm,40210399,0.0006682940037691155
fsm,40185967,0.0006678879456471832
kom,40177666,0.0006677499836109127
maw,40162455,0.0006674971778605561
lae,40117133,0.0006667439294076169
omk,40108967,0.0006666082110618531
xar,40072873,0.0006660083313199972
ulw,40064939,0.0006658764687979191
nzy,40036654,0.0006654063740869314
anq,39980673,0.000664475973803537
eza,39941281,0.0006638212815335979
rlu,39928575,0.0006636101087070887
lmc,39909471,0.0006632926015704894
rtz,39906151,0.000663237423403953
ipn,39902756,0.0006631809987426907
eyv,39875385,0.0006627260946474301
bcd,39831202,0.0006619917762943959
lyy,39826874,0.0006619198452387425
gaa,39804727,0.000661551763656128
wek,39803733,0.0006615352434460266
cly,39784884,0.0006612219743914956
elj,39742347,0.0006605150124427139
hju,39741618,0.0006605028965139775
hyn,39726384,0.0006602497085052383
nay,39711020,0.0006599943599056408
zem,39696942,0.0006597603845356112
gsk,39684527,0.0006595540481086388
itj,39672882,0.0006593605090275198
hcu,39634155,0.0006587168690108175
nyv,39600593,0.0006581590709309103
ohu,39485713,0.0006562497734093165
nih,39484969,0.0006562374081816349
gnb,39472419,0.0006560288280641559
foi,39467698,0.0006559503653761384
uus,39461508,0.0006558474880114216
eia,39433608,0.0006553837919733604
zac,39397830,0.0006547891641292833
ubp,39372122,0.0006543618989770798
ryy,39357865,0.0006541249486396376
pna,39325641,0.0006535893880256418
fup,39298338,0.0006531356140855994
nxi,39268076,0.000652632661773635
ygl,39224367,0.0006519062212672689
bsu,39214145,0.0006517363323460839
pwh,39212837,0.000651714593478063
kmu,39194337,0.0006514071247789901
ufe,39122385,0.0006502112875986828
zym,39078239,0.0006494775841830465
ffb,39075977,0.0006494399899021114
bch,39062659,0.0006492186456786383
dox,39040130,0.0006488442152828863
bub,39034653,0.0006487531879280311
xxf,39017070,0.0006484609597044745
kod,39004487,0.000648251831129316
goh,38998989,0.0006481604547559374
apn,38973607,0.0006477386077008095
wwr,38937628,0.0006471406392508668
tpd,38934050,0.0006470811731424731
xty,38929837,0.000647011153378733
dej,38909754,0.0006466773753309774
xyg,38906752,0.0006466274823020791
nao,38896851,0.0006464629283783213
nyq,38888696,0.000646327392851784
cyw,38888150,0.000646318318370179
fob,38805291,0.000644941207616856
feu,38795666,0.0006447812407936899
zop,38758167,0.0006441580100506341
